,id,followers,genres,name,popularity
371935,4ioTE5o8ciXvFKf6NAg1zS,36.0,[],Binali İlgün,3
271411,226qRCUkB8apIOUskpWgtF,164.0,['eurodance'],Corona X,1
810386,3pKGAyR3x2yoe5ct2nKp48,5.0,[],Ga's Band,0
950114,4hDECVsh9KRPgQj19SGULJ,246.0,[],Dutchie,13
17559,17LKoWGZziJe0FKwaq1ceT,0.0,[],CL$ Dybalão,1
600785,6mkp1ccAxrAxp046bp1FlS,4.0,['music hall'],Betty Bolton,0
96259,5msO3VLWhKFDqmpBlGIfy7,5344.0,"['russian ccm', 'ukrainian pop', 'ukrainian rock']",Iryna Fedyshyn,27
1014411,2hVCVGTVN9H4Bf8mvxeVh8,11.0,[],Soni Sfardati,0
717430,6xq8tXnpNMBLwOsqZ2aXLq,15.0,[],Jeff Baxter & Ultimate Spinach III,0
641295,72Nmimuts706Rzp1isZyPc,12.0,[],Muriel Mwamba,0
217207,2sEoW2m80iIVDpHIlgfkPw,42093.0,['bangla'],Lalon Band,28
329044,1ugvhvQT05itZA88ZwhbPJ,2397.0,[],Wonderland,16
862849,5EGcWhLQqtKhmQlRzYOQaU,464.0,['erhu'],楊興新 YANG XING XIN 二胡,19
1065827,4xncGsHbozqfdXe6C2O9pk,284.0,"['baltic classical', 'ukrainian classical']",Galina Grigorjeva,21
1021972,6RqYMEd5Vlw62d9WM1Fr68,22.0,['twin cities indie'],His Mischief,0
685732,63bQxp4LcDIfPfNmScxa9i,399.0,[],Wine and Alchemy,0
1026050,6lUo3vy68tssEZ5T0oOlq1,31.0,[],Da K.A.T,0
909377,5Q8cPU954stAXxZKlDTVpg,21.0,[],Marvin Brothers,0
816579,5ZBa8KVpKCwMKPEfRhQ4fh,41.0,[],Aleeta Bensen,0
161623,34qg3KKYMK2ugbvOoFqDOn,83.0,['brazilian classical'],Rufo Herrera,3
606896,6Z1mtTMb25Eo6X799YE6L0,1.0,[],Al Bano Carrisi & Enrico Caruso,0
91517,4UohSp9DAmnCA9mgWqj8d1,2293.0,['japanese soul'],Chocoholic,38
186287,2dWFggqo9Ob31YW0SAIeuO,984.0,"['classical tenor', 'italian tenor', 'opera']",William Matteuzzi,31
702117,78XpnnstgBFWLIG2ZiDKY7,112.0,['italian metalcore'],Breathe Me In,0
706954,22ZZAIFKR1f7XKNout0Xna,28.0,[],neohachi,0
396063,3F1RZ0mUTUS8yoXYKIgzU3,28.0,['swedish classical'],Johan Wikmanson,1
168600,2Y3XKZXXGA7qPFrOjJqWgV,9087.0,['colombian hip hop'],Noiseferatu,41
152231,5VKmfBc2pR80IxYoC1gHyH,36192.0,"['alternative emo', 'anthem emo', 'canadian pop punk', 'canadian punk', 'easycore', 'pop punk']",Like Pacific,41
522727,154YwHRd2ZObEoVdPz80Wz,680.0,[],David Carmona,9
790399,1Oj0iUUQVmIaxmuaFMyoYS,431.0,[],Jean Corti,13
227315,2jxu49YuZS6MjZXNk4ujIx,542.0,[],Jo Mama,7
704489,2ARTuMHJue8hcwMPKzH8iq,2291.0,[],Grupo Sambô,11
43466,1ZI2ViriEvXCv65Ugyzkmx,8.0,[],Hitmalia,7
1087504,2fjspf4HFRoSCbJcDnuvrd,20.0,[],Veronius,2
384557,2eVp49WRDnudKvHrOWdoZW,214.0,[],Temple Of Saint Worship Singers,1
121734,4oLZx5FplbgfM8DEe9U8LB,107609.0,"['alternative hip hop', 'bronx hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'southern hip hop']",Camp Lo,52
317814,7EnWGCbIlrdAxZqHYnVay8,93.0,[],金南玲,2
739396,6sNVwyZVp1i89LSKvPTuUi,166.0,['jungle'],Undercover Agent,5
892261,57ctSg1QFiILyEGFAUmflE,1032.0,['electric bass'],Shob,9
129005,01TetXCHtTHS14k2Qzjmb5,1.0,[],Jr Writer,0
605175,7jZM6xh2n8LxAuNsAirtL6,152.0,['argentine ambient'],Oliwa,2
343144,4aTQa8NTimYRETleZr7b6O,5.0,[],Johannes Zuther,3
251548,0ukUQ7C0xjWbW6urliJMox,6.0,['ukrainian electronic'],Yaha Zveroboy,0
268735,6psDObCnL4BfpwqYzE0Dzu,26337.0,['wave'],barnacle boi,51
407223,4cVZcLxkPDHf9YvB3wTrWc,6.0,[],Ricardo Blat,1
96564,0uRgQor0jDWaKojnCUhR0b,6581.0,[],Junior Caldera,40
447634,3nTKcISDAYXPcprYCAxW2P,534.0,['deep g funk'],Kool Daddy Fresh,5
634249,2BYe6YixdsZzysKDZYQfnM,63.0,[],Jean Boucher,1
143079,13ab1LgQZ3tQOhkDRRYB8Y,222300.0,['electronic djent'],Mick Gordon,66
714787,1Bxhpke6bfZ64CMBHZrZ1i,167.0,[],Over The Edge,1
491549,5wEpWLRXxDYkELNf6eyOex,30.0,[],End Of The Tunnel,0
1005240,3sPtUNxCkrsyHOLCGZQ4WK,10.0,[],Trio Ricardo,0
518432,4VOOmJ2VbdODA6UGag9iMi,16.0,[],Stephanie Johnson,0
919691,4RXDUTVRaHhsqVsPwUyKvY,43.0,[],Victor Boa Y Su Musica,0
1003463,0YpZ7ZAA3ZcWOJHAkT0j0W,9.0,[],Michael de Salem,13
1099,14rS2ly9OwEYY3sp6wghJO,7679.0,[],Kurt Tepperwein,38
644094,4T73KMy57G1jagLwARAjdt,2460.0,[],Sleepisformortals,35
727239,43RpMZujvmv33HTTiOqZSH,92.0,['bmore'],K Swift,0
553024,2z9meKyaQDm21SU5RPFszI,7.0,[],Imagenius,2
263519,5XeDmt0B3iDEHhLft6kr8a,14428.0,['pop peruano'],EMIL,28
1021651,3maUxxV5GfmAWa8UoeVnht,47.0,[],KSH,0
998208,2ELNjrkvEFq39VA5vaxC6D,1.0,[],Rebekka Csermak,2
470028,52Wd5y68WW045TqkYGWYZn,14.0,[],Nokturnia,0
740158,1nLt4xfR6THDHFRusmK9MU,8.0,[],Groove Lift,0
326701,4KFYm0flTzvLmYfq2cnstX,32.0,[],Katinka,27
572827,38AeR8nYNaVRf4hWuKbl5y,437.0,['paracana'],Kangaroo Moon,3
211022,02lQyTg7WFMOKP1wsmJFHQ,20730.0,"['anthem emo', 'pop punk', 'texas pop punk']","Oh, Weatherly",41
895327,1yS62vaFnNT2R5wDau1xSV,115.0,[],Marius Onuc,7
1071348,5YpjpO6UMICu7IfybMkXza,71.0,[],Sarah Moss,3
573832,2RVcsntaOG6tT9t41iqGfl,311.0,[],Big Glockz,11
494931,42XEdxhI42686scOffLxAF,29.0,[],J Ray,0
78083,0eraL6w105mDY0qGADLtlI,11912.0,['classic thai pop'],Peter Corp Dyrendal,32
150066,1y23FBB3PlwhAuFI4aF9gp,32.0,['eurovision'],Eva Rivas,0
8460,1ZvNY3pQXuYrhTx0nhYRnr,3.0,[],Billtek,0
413574,16Ut1ikQVkBapufYBRJb2M,2.0,[],Rick Lorenzo Dros,1
877863,7wErRJhcEe8QjopnYIs98o,1.0,[],mrhay.co.uk,0
859684,3KfMBGpfjtSQuZDJ8MFn5G,1.0,[],Superspark feat. Jøden,0
136421,1FNb3l1Eauo5YcdPPEj4In,2210.0,['classic kollywood'],C. S. Jayaraman,15
983651,0AkJj5E4tYrwbL7PoIQSQI,3.0,[],Berilner Philharmoniker,0
702071,3OYXzlZsex1oNfxl5Z8vtG,78.0,[],Last Memorial Day,0
434655,6xyPJRn3TN9peJKk1JY5aR,27.0,[],Cus Paq,14
486024,1y4W5rU3cWTux5dA57fVWA,9.0,[],M Reyes,1
26756,3lnECmHir8dXsqVV0QuruT,558.0,['telugu indie'],Sricharan Pakala,36
184522,7GJ1hkStgUBoYJnbNMbuwo,319.0,['deep underground hip hop'],Young Aspect,11
331259,3UPc07mXDFUD8AdlvV4g1Z,19.0,[],Ska-Boom,0
1089067,2QQaSfuhgy97XYKAUHVstp,15.0,[],Jimmy Witter,0
536951,6NYPJyIFo915emaZ780K3y,3.0,[],Markus Tersch,0
907388,4eS6pXoy2nZcM46C66EoIR,0.0,[],Alexandra Graham,0
37088,0uXbsvRzTlZET9FGvqgqoT,86.0,['poetry'],Archibald MacLeish,2
129259,06aYT3jzEfuU6VL0GYUgHm,2.0,[],Impacto MC,0
441035,6igh1RplMWnOzeuXdy59Af,10.0,['vintage hawaiian'],The Hawaiian Serenaders,0
177207,5NyfVadCGuOmkjwTOtqqtc,29.0,[],Musen Hannibal,1
16103,7AfDbA1rEHwRhzPH6jHSUE,6526.0,['finnish dance pop'],TCT,33
974374,0VgRaQVcPoThK9BLpEe1L0,1168.0,"['autonomous black metal', 'blackgaze']",Hypomanie,0
274568,1WjSqV6rjfatCesWZFR5zX,1.0,[],Alja Krušič,0
470457,74yIdevjkoM8HJWXuLuJm8,440.0,[],70sOC,0
337259,5OB6GvtrwsUe5ZGzrD3lwT,956.0,[],Lemmentaikurit,29
263970,3U8aCaEm5cNrKLN5RI3dqe,640.0,[],Fins,3
470392,28ews4HQeVcvsBmMZzjnGx,2025.0,['enka'],山本譲二,30
822793,03ZAW4Q1LAIp394Y1xQpKc,35.0,[],Judah Robertson,1
43081,08vIKGsOy1mGJSEKrOmZaG,0.0,[],乔一旅,0
746188,2wEDVNAbMDTtwh9VBtUEWd,1090.0,[],Garvanin,25
764243,5e9ELwFSxcbUwNQh4iEumG,8.0,[],Magdras,23
37364,2IXsb7b507ZruywKP2fbDe,1318.0,['classic moroccan pop'],Abdessadek Chekkara,14
975719,22RfXTQboFRYcrsdkZ3kS5,273.0,['contemporary vocal jazz'],Randy Lyght,17
537415,4TVlfEY1Gy5qTGD7zm0jCJ,8.0,[],La Sphère,0
112715,07GCZJh5esp4UpIhWo22Sc,4.0,[],MAMÌ DELY,0
49485,4wZq8fkhA46GKzE79hKUTR,2811.0,['cumbia'],Abel Antonio Villa,17
924250,4Z00PXPE6ZZNAcudF9PBER,534.0,[],Equinox Stars,18
556178,1Tw87xR7p102yY4fqusZzq,930.0,['bc underground hip hop'],Prado,29
1065503,0sWMCsIL3nvbE1XLSuOXAs,32.0,[],Leones,0
54022,36u7Yp05MJhy6gQmtnZ57K,1043.0,[],Dope Boyz,29
181270,7GIGyQw9goHVF0MRV4bGRY,839.0,['electronica peruana'],Sunday Noise,21
444804,5WRWQO4iCdaQq6tLLUXFu9,0.0,[],Scripted Serenade,0
1032345,2uH2T21x0YWLurYJwqe3nB,76.0,[],Mother Road,9
144876,12j6dJrPXanCBwY599pZxf,110831.0,"['indie anthem-folk', 'indie pop']",Matt Maltese,68
1021570,1O6FfV1Y2s84l8KmQTOtni,3.0,[],Steve McComb,0
1045528,0Td7kG3nll7reyhGhMtBZe,6232.0,['reggae rock'],Audic Empire,29
1000872,3BmQdgrbGkr1ndzawGqpLo,4.0,[],Pat Klayn,0
104571,07ffWV8jbnVTzjMRLvDjyG,0.0,[],Lucky P,0
992570,4rVXdvkViY0a3N10HTQqyu,11.0,[],Thor Kristinsson,0
559272,6LW1NmwApXkr4h8KAw5KK7,3.0,[],Dr Zeus & Sharmilla,0
813105,0QL0gx0Y1V5jiA19chlcxM,245.0,['deep house'],Home & Garden,8
1056385,5ba8pqWUAxMQfePpaAMfgZ,8.0,[],Dick Marcus,0
356563,3dnxpDsJsUZ3mooCY1dbpc,0.0,[],Fabien Kjell,11
109954,5EaAvfbSNhNYXBc7Be9Zcj,477.0,[],Alfred Scholz,38
142663,0svyIX7Xu3DVMkrOtB88i6,632748.0,"['contemporary country', 'country', 'country road', 'country rock']",Diamond Rio,60
261342,0j86p3ID78X0k5MHzO08FS,2350.0,[],Ovidio Aguilar,18
845288,1pYgQavk4YgKfVqGTLTQXF,86.0,[],Cora Camille,3
245630,08kQ6htFJCHNYdHyAXLBpX,11.0,['french renaissance'],Johannes Cesaris,0
138136,1eLGUQKWRwsvTDCJhH788m,20912.0,"['bebop', 'jazz trio']",Thelonious Monk Trio,37
701954,6Hxs70DDmviNX1dvLVfBjZ,148.0,['western ny metal'],Into the Harbor,2
557820,3mK5xv0vHMlpJ3VOej963r,278.0,[],Kishori Jani,8
264039,6VBsOzX05iaVzcEeLdV1Yq,277.0,[],James Lee Stanley,5
4230,6az2dxWFUoaD56oGwokyBl,1465.0,"['coco', 'forro tradicional']",Jacinto Silva,15
108478,01UCHedUImb22OT2zNoYqc,1.0,[],Ally Vyne,0
522033,67Q1r94NcJPzU6xT2fJIKi,1.0,[],DJ Source,0
767906,3uU2lYMT5jeHqa9hqvuVcY,3977.0,['miami bass'],DJ Droppin',17
211350,5HDwDDxnVr88pH1BXNZqSW,81.0,[],Camden Smith,9
68032,05MfEMHMpsesnrZTiwxr0u,0.0,[],Calabazxx,0
725765,2Ezeej9ehSqm4pRi11yrNb,111.0,[],Exposure,5
490736,7DEf4HBJciMlKsaWg9w6ap,32.0,[],Deboson,0
1068752,2dEdZNaFlD4kcKaovWfUxb,0.0,[],The Adiutor,0
621907,2zPKwmyyptDX52qv07JEKW,24.0,[],Anton Djaneiro,6
1048753,7LEUNsiphvfUzqbzcgpj8H,36.0,[],Hector Ramos,0
979156,5tEAIb6g51DM3dkgx2Zylz,182.0,['new york death metal'],Clitorture,0
827302,1ckLhfXgyVXM3zWuWlFRhl,3.0,[],Greg Patane,0
186521,3Xrl45Zeg4YiTz6RlZ8nzp,18.0,[],Diabelli Trio,2
184542,4COLhFdYT2n4Y0kZxnEXFe,2987.0,['nwothm'],Sabïre,19
1042125,2QndQW08dspywJr8EYkCk9,29.0,[],Подарки,0
197542,4s7lub6OTMblNwFn9wXClR,28708.0,['francoton'],Maska,43
166672,11HY1CwWyvqrCMXH5ofypj,4559.0,['reggaeton chileno'],Rigeo,39
598717,1a5chWxpnSwJAHmH07WJAh,3.0,[],Groovebirds,0
96849,071bTHgJUAsdcKbnPw3RXp,1.0,[],Kar2ne,0
383619,6ZyoHp3DbzKZgpJnJwAss5,140.0,[],Nic Kershaw,8
286913,0909izdXU03DMNyWSyALH9,1230.0,[],Manda Nilsénius,2
1052594,20ARV8SkhS5KbQKew6v6bO,592.0,[],Pharaoh's Daughter,4
904491,0euYOLFecgeOBTuMewENL0,281.0,[],FREDOBAGZ,27
652507,78nMxzYLLEHKJKEpVguUb1,630.0,[],Recycle Jordan,18
285706,35N1mrqQkP3mvsoW2TSeAz,105.0,[],Ensemble I'Arco,0
1052232,3a9EaRtwq3AJRFgNwPq7XX,28.0,[],Seven Eyed Crow,0
638824,2REXQc9DXirXzGIoTCu0Pn,1335.0,[],Antones,18
731861,4ajpZ48mZRH2U5u4TbzfAE,840.0,['kwaito'],Mx Blouse,7
791879,5moKfHdfJZ5toU6MauwBIa,6.0,[],Dimit,0
190597,05YIFY51PrNJE24qODKCat,328.0,['cornetas y tambores'],Banda Juvenil Miraflores Gibraljaire,23
218677,5qynX8KRUfW4YSx9eld1J8,2961.0,[],Sham Idrees,16
724371,5O6PdCd1RvNwJWc0qeaEP3,14.0,[],CHEEB AND BONG'S,0
791428,54mEwEFLXzO0cWUDZu8tCh,443.0,[],The Southland,13
975225,1Wv2mVi8wILwKe4EmTUasG,8.0,[],Fixed Gear,0
523562,1mufiemSwjBENXIpoLG734,21.0,[],Os Chotos,4
18997,5vcLO0kMM1sarGeTNRoQks,11999.0,['greek trap'],Styl Mo,45
875393,1pHjL3UhqQNcA64BBCZYvn,112.0,[],Dot Plaza,0
289992,0tV5EWkKpX0Kkc1qj7UPQ8,2387.0,[],Dalila,5
1017722,2YbXVa34ESlC1wlMGP6HKy,46.0,[],N[i]ebo,0
955430,6Hce9WdgiUaIEHfCYxz9Ub,24.0,[],Rego Silenta,0
961698,0Ukix9blTQlWKSCc1IJ3Wb,5.0,[],TCL Group Skiffle Bunch,0
423691,2Bb9xfTcxrZAaAn2blRSxr,9.0,[],Zerovolume,0
619496,2apph2oipB43wTd3TZjir5,56.0,[],Steve Armstrong,0
39419,05bZtvFSdw6QjK3nsekWaw,1.0,[],Plehanski Zvuci,0
339143,5HVDf6EAbKdW7Md5V3VL8I,1383.0,['rock keyboard'],Ian McLagan,9
23832,3CXy1GCitRHzDrpuLQ6Bk9,389.0,[],Stalos,13
289949,4dHxMOZLL8q0YFK7D04orZ,92.0,[],Prima Carezza,5
830729,50srKinWMBbkLKOy3aT1Io,2.0,[],Faraon Young,0
994795,4nPZaYofwdA920hEoNGlId,6.0,[],Soulcatcher,0
410711,6HjzBrGJdm1Sy4CmcUhzKV,210.0,[],Noiizless,19
735502,2LaKR7KYkojuAQvdtqgp87,517.0,[],Belmin,14
226627,3mfodqAyBhRsKeDpp0DQUg,328.0,['norwegian country'],Fri flyt,19
562952,1w7SSlLpF6lVHScmbN3a93,104.0,[],409ooni,8
756254,5bnEEZ69aYF3Ty1Mgbz74W,61.0,[],Mario Bauza & Graciela,1
933114,5NFNZlH6CxJf0mkysc9vAv,382.0,['blackened crust'],Moral Void,1
708186,5QRnhtrDsbrdrkUE4X17aq,170.0,[],Electromagnetic Blaze,6
1053553,745g55PkfCGZQJtWgXmS5X,20.0,[],DJ Meta,0
651115,5q3wXr6AzhVTq1bDuY6lMX,53.0,[],Sweaters,0
410698,2g0Adwuc91HneRGB8jbEq6,1092.0,['indie quebecois'],Cédrik St-Onge,21
37352,4Qv4eqBw578jGLMDCDx144,2424.0,['volksmusik'],Marianne & Michael,26
660384,6A1ydgpcaVAu7VyZeqZW14,75.0,[],Katie Miller,2
567315,0T0FPrIfEWJJOncMFBN3Zz,22.0,[],Schizotrope Iii,0
47146,0KL1RRw4X8zsMAX5NuuEBn,12.0,[],Idle Gene,0
950974,7GIyeOfHDyZSvzJERoNskG,91.0,[],DJ Leon,4
337319,1zZyqFW7BRIGaRIz4CUVWn,19.0,[],Candeny,0
532820,6cAULGP2Bsgx0GHHsw7tr3,85.0,[],Metastasis,0
449798,2AY8r07SUy91sBIdUk3J7M,30.0,[],Blasterbeatz,0
673853,32cpHNSgN9LpO51iQFcxVC,2.0,[],Grace Cale's Bannana Republic,0
688866,6TpA4NffLGTiLCOZ0oPA8u,1.0,[],Cocinando Música Playlists,0
864307,56tPLDq292gbfGgBuwjnKY,502.0,['nordic house'],Mr.Robotic,10
825856,4AIPpDRqshNiHBcMxbAMpi,130.0,['electroacoustic improvisation'],Robin Hayward,3
823846,2m2tl21VpotqLS01ZoszNQ,575.0,[],Floral Sounds,16
651859,34tXgM3FmYR0LD2gDPBykD,26.0,[],Quintano,4
446078,5AN7VyGov6RhTC2PgLSgqe,59.0,[],Repercussion,2
583282,0Aeem4ITWvWSvqWwfkt63Z,19.0,[],Sky Tee,1
701495,6PM7eF14VkSdpWt0tYfHTk,397.0,['stl indie'],Al Holliday,4
787226,09xnSM6Vkd6TyrZMwigt47,385.0,[],Griff's Room Band,2
92253,1TC8lQaC63mXEXArQWLScf,781.0,[],izzy mariano,23
22117,00eR4ih85lytyzNZrSXosW,0.0,[],Sarthak Kalla,0
1071845,06PEMR3SArVAxAGZL2sTrB,8.0,[],Symphonic Aurora,0
1001270,79ibqq4RNRhqBHqWiuubar,115.0,[],Missy Stylez,4
98699,0oGcVjQw7OJs9xQIgELqQs,1.0,[],Mc Geh vlogs,0
540764,4bhFkkbOffzIJ2MZVw7Bzo,8.0,[],C. Reginald Summers,0
160406,3nVuD7IrD4kLddbfLR8QaY,3.0,[],Angeli Mccluskey & Duke B,0
844735,5KfKeIV7VqWibG6C6JEsR2,14.0,[],DJ Rudd & Mara Upmane-Holsteine,4
245576,3Op0TzyqO0Q4jeaGnEAeRw,4.0,[],Jack Oakie,1
276697,3wcfRehMZZZoRrzvSY9l7f,2520.0,['muzica crestina'],Ionut Craciun,19
556658,5H2dIjOJjYVjQte49qzryU,904.0,['iowa indie'],To My Surprise,10
912158,5cPRho4sFgpR1zSYRf2nxB,81.0,['contemporary classical'],Anne LeBaron,4
467635,6xZ0FyluKUw8X0iqw2SLUl,27.0,['finnish heavy metal'],Dice Of Fate,0
191301,0fdh6BhOBgk3vqVn2XKQ0F,85978.0,"['flamenco urbano', 'trap latino', 'urbano espanol']",Bandaga,57
598943,3a3x8zJWnVCcrdI5WzRWOv,20.0,[],Evanz D,1
703615,0KY9t636N0kXkfkQBml7Jb,465.0,[],Qu'ality,4
742050,3opF9hbqRgbmOpfOnYWOaY,17.0,[],1k.Mall,1
1037291,1pR9bUEN6cP3xrpxRdWf3V,694.0,['classic persian pop'],Shahryar,4
867073,0VfDS2htzGEyzhmHTlw7SD,65.0,[],Mercedes Avenue,0
328507,3Dm9SPzVrOIDWMJYsKM94D,99.0,[],Orquesta Hawaii 5.0,4
509494,01eubWRsmFbrlT2reY1eoe,1211.0,['metallic hardcore'],Matriarchs,12
490924,0CusSqfrLhuytBfPHsjrHE,116.0,[],Crosstown,0
284031,4LXcwc5tiW0dfHhCwTpS6N,8.0,[],初デート,1
199615,0vnJ2wR879kbb5MuzblVOb,26644.0,"['english indie rock', 'liverpool indie']",Clean Cut Kid,41
1063603,6zmShvJyWVwCKt9c0KdKwz,16.0,[],Trade Winds,0
1069878,49Sy7pTtYIg31I9WwVZKn1,135.0,['deep tropical house'],Jack Skullz,0
569524,4MhnLfaDPSbtf2LTvh8RRL,0.0,[],BeW,0
53445,5mNVFDkYwSd3zzz77nIm7i,19.0,[],Yuri Reis,2
752751,3JzHegTREAMSy7kyIqUrD6,20.0,[],Tom MacDonald,6
1040877,1mUhG2hzKmAh2WqZ0CkIjR,2.0,[],Carnelia,0
1084065,7zaLuDiySKGuPekBy1tPBD,0.0,[],Jeanne Bal,0
46835,0A27LxaIdIbD4AXrX5Ydcm,24.0,[],Phat Lemmon,0
702629,2l8fAq3JIDqYTR5R1gh4Z4,8.0,[],Ernest Fruge,0
326200,7JJBBV4U990CO3PJrn3CIo,3136.0,['audiophile vocal'],Judith Owen,21
414384,2QVLyW3qXoSW3jMXXXwvpx,2568.0,[],Liesbeth List and Ramses Shaffy,1
886234,0QiXmhSEeaH1YHFOIby2X5,7.0,[],Yolazy,0
257935,531toiKH3vB7f2pohM2uXR,712.0,[],Mecs Treem,21
723024,3LhJq6TwLa9AJ4MlDve6Vn,15.0,[],Chiara Granata,8
769466,4hNucdRoP9GpujopPG6eBc,20.0,[],Allen Cousins,17
433603,5klDtEC1yAkj7NkSXztvmy,199.0,['british invasion'],The Vernons Girls,9
728009,7tWPG5zZcCcn2Mi3UJlHjl,497.0,['musica capixaba'],Douglas Lopes,23
1034993,1aEn9IEOUYnlpuNghbPD05,4.0,[],Quinz,0
93610,0108BtlAxDpZCrUkANddWW,0.0,[],1Slimekidd,0
553647,6mokjgqoG8pAGssWeWDL4Y,200.0,[],Osho-Spoken Word,0
878441,6R1Y96xH70LkOPdoXrq94X,0.0,[],Kirstin Mainhard & Khromozomes,0
80972,03pzWwoxqsrbN2ojMnfpp5,0.0,[],Fernando Ado Bantula,0
252451,5ze70pcVkHEjYyXIJGdBzO,46.0,['classical organ'],Alexander Fiseisky,2
1057607,1LHVbos3OPyt6XN52RvTJK,1813.0,[],Agon,31
498395,3f8DdZT3DmZ9PUePPrfDQQ,263.0,[],Aimo Brookmann,3
664183,05EIwvl4040WNKgRAnnzQB,1.0,[],Scott Beaumont,0
384512,19qLtUQKu1KK3UrQtIoVXF,341.0,[],Blaqnick,43
308767,2xGmTDyIjKarq3FcNiwwKh,2657.0,[],Drew Mac,2
776514,3qjVy0SCZ81y3rlIXOWYYt,1183.0,[],Bianca & Tiffany,13
1051915,716TS0ui7O6X31SCE3ubM7,35.0,['florida death metal'],Imperial Conquest,0
793044,2pJ6EMApBkDmoUZGDDE0oj,1.0,[],Neil Kolo,0
771047,4tJtQyUC9IIgZGVnMkZLVa,0.0,[],Trailing By 20,0
1052662,1WmHvAVVrX5Gt9W9G1bAa6,6.0,[],The Sidewalkers,0
858118,3FuTzQ0teA00cpcx9hozJK,425.0,['german house'],George Whyman,31
1075777,13s4pNROkOphCeLxAM16Ur,6.0,[],АЛЬТЕР ЭГО,0
803272,6zDo8gDLn5uGfYr93rE2ME,44.0,[],Jack Grigoriou & S. Michelidhis,0
116244,5orLwUki977z9BAHTEGhoT,0.0,[],Cholione,8
401240,2k1Ge5zB4TK03JoVYreHqc,144.0,[],Lovell's Blade,1
822180,3AKIOaRG1CUS6JYtgavz1z,3845.0,['ambient folk'],The Western Den,40
1040001,7DPaUDviyDrWJsynC6U4O3,6.0,[],Deborah Wedekind,0
182113,0wWRUCdzOOYEjB3Gb07JBO,6.0,[],Walter Artioli,9
802370,1cnSyklSqZubofxl7xwK0i,6.0,[],Pianola Roll,0
835656,5q4UIKvAxmxlcUJuoazb2m,6.0,[],Schnitt Achtt,0
32840,02vqMObdKhNHx83oX7Xp5X,1.0,[],Ansgar Scheffold & Radiothérapie,0
1035017,756lNmGcvFAJqQAKEey6md,779.0,['indonesian hip hop'],OJ Son,19
521981,161syuwd7oEanEn30zmAme,7.0,[],J. Lamm,0
859737,4sU52LuuZZ0OESlmeyvpVq,14.0,[],Desiring Machines,0
212608,3hXpfvDvPHhvQgbS9BJKw2,104.0,[],Josè Montana,5
803409,6MUYL60iW88VY6DuhuI2x6,10.0,['mountain dulcimer'],Jean Ritchie and Oscar Brand,0
968087,3BgJKUdiScyRpjTEfMvnDz,35.0,[],Aled Mann,4
500132,15L9gyXZ30B8C6hgxtnk5h,33.0,[],ElisaBat Muse,3
911354,5ALP8OHTpTZsQFhvH6p3UC,36.0,[],Jerome Robbins,0
325461,0JFLG6dqGJzXKaAI7luJ4I,65.0,[],Antonis Antoniou,8
531778,4fgQMGEtI3u9vJ95BJoOaM,35.0,[],2bex,0
1068240,1Gb9f76IdrxydWzqxvO2P9,101.0,[],Robi Zonca,1
592771,4bhoGTlAqJ4XmDQxt7Vsgk,161.0,[],AYOCHILLMANNN,29
97830,1V4O9N0BWNVLIxRFLjrEH2,1.0,[],Bal Dhuri,0
573047,0sLHr7ixVKnA592aL3o8Rz,2316.0,['social media pop'],Sky Brown,23
1081467,2tkZHNqhMuguUp6IQS6Ux8,0.0,[],Galli Sister,0
539871,1Dy7Ex9LP9rdalVyoFSWA5,28.0,['campursari'],Jum Suwarni,2
112293,7eJtF350ch6EJsxAo8uZJT,92.0,['alte'],Deyon Agoi,40
839555,5uQwa9Fzm9SII4e4MI1ITq,44.0,[],Lai Francis,0
646282,0px40bZIUSIHng0y08x9sY,34.0,[],Debbie D,1
351437,3QLxTOI2IwWapqiaLxkxgT,58.0,[],A1 Devin,5
19093,0ExushKB40PBTouw0ZNRIp,4.0,[],Seu Tenório,0
386075,4eVznoEfoyV49MuDnA7apB,604.0,['virginia hip hop'],Kahri 1k,14
19412,5Si3MqauSNBkqIPOyHpCgl,119.0,[],Sandro Cuturello,40
688890,6TtfpoRYUEOvq0lDff04vG,59.0,[],Cor Monàstic De L'Abadia De Montserrat,4
215463,2zpPFBSBpzu0KyKBR3oxCY,6.0,['japanese jazztronica'],Sugiriumn,0
999981,2yVDs2aoJMC760UOrIye2k,59.0,[],"William Burroughs, Jack Kerouac",0
950806,6z3UYEbkpgja4r8AkR6262,6.0,[],Zt,0
754248,6gmz4Z7NVR0StOgQUMD4ay,6.0,[],Junket,0
495874,5hKSojTS8mgdW095nWWWdE,37.0,[],Falcon Club,0
299288,0VW9aIzqsJIUBRocgrmuNL,41.0,[],Joyboy,0
182097,7v8SYBuNEu0v37SwKsaEh1,4169.0,['tejano'],Culturas,27
612631,013K29KvTPHmUMdSBgmlYG,110.0,['historically informed performance'],Eybler Quartet,12
707260,257XxBli1wEFEvEuPAaCEL,1997.0,['houston rap'],Cory Mo,16
65866,08H5MPctxKeOu6kSF7BrKg,0.0,[],Sowbarnika Iyer,0
184697,18KsILOMx3thJRzBYBnKHW,2343.0,"['norwegian pop rap', 'russelater']",J-Dawg,49
974106,3bZchqK8dBtYrSSTrwTaBU,135.0,[],Life is Pain,0
